Beds,Bath,Sqft,Lot_Size,Type,Price,Address,Province,Region
3.0,2.0,1587.0,.035,Single,159900.0,29 Longview Court ,NB,Atlantic region
3.0,1.0,,.204,Single,289000.0,161 Union Street ,NB,Atlantic region
3.0,1.0,1088.0,,Single,105000.0,21 Asa LANE ,NB,Atlantic region
6.0,3.0,3034.0,g>14,Single,199900.0,14 Birch Street ,NB,Atlantic region
4.0,2.0,,,Single,85500.0,65 Jacob Street ,NB,Atlantic region
4.0,3.0,2250.0,ng>1,Single,329000.0,85 Somerville Road ,NB,Atlantic region
2.0,1.0,,0.22,Single,129000.0,461 Saulnier Est ,NB,Atlantic region
4.0,3.0,1568.0,0.16,Single,525000.0,102 William Street ,NB,Atlantic region
2.0,1.0,,.516,Single,119900.0,178 Upton Street ,NB,Atlantic region
4.0,2.0,2345.0,.119,Single,239900.0,42 Sewell Street ,NB,Atlantic region
4.0,2.0,1380.0,,Single,195000.0,98 Lefurgey ,NB,Atlantic region
6.0,2.0,,0.57,Single,224900.0,31 Avon Road ,NB,Atlantic region
4.0,2.0,1690.0,1.07,Single,345000.0,422 Darling Island Road ,NB,Atlantic region
4.0,1.0,2400.0,.171,Residential,449900.0,31 Manse St. ,NB,Atlantic region
,,,,Residential,59900.0,120 Hectres (296 acres) ,NB,Atlantic region
,,2.0,,Residential,159900.0,3205 Route 108 ,NB,Atlantic region
3.0,1.0,1277.0,,Residential,329900.0,Coming Spring 2021 - ABM Homes Ltd - 110 Marc Court ,NB,Atlantic region
2.0,2.0,1316.0,0.34,Residential,299000.0,363 Ledge Road ,NB,Atlantic region
3.0,2.0,2408.0,.377,Residential,659900.0,975 Melanson ,NB,Atlantic region
3.0,2.0,1438.0,,Residential,99000.0,"3195 Route 108, Renous, E9E 2M2 ",NB,Atlantic region
2.0,1.0,872.0,0.19,Residential,199000.0,18 Kerrs Lake ,NB,Atlantic region
,,,,Residential,119900.0,"Acerage off of O""Keefe Rd ",NB,Atlantic region
,,,,Residential,29995.0,"Johnson Road; Renous, New Brunswick ",NB,Atlantic region
,,900.0,,Residential,269900.0,"3086 108 Hwy Renous, E9E 2M7 ",NB,Atlantic region
2.0,2.0,1379.0,,Residential,374000.0,Coming Spring 2021 - ABM Homes Ltd - 98 Marc Court ,NB,Atlantic region
,,,,Residential,30000.0,"Sillikers, New Brunswick ",NB,Atlantic region
3.0,1.0,,,Residential,289900.0,4791 Route 3 ,NB,Atlantic region
,,800.0,,Residential,39900.0,1.7 Hec Route 420 Matthews Settlement ,NB,Atlantic region
,,,,Residential,79901.0,347 Halcomb Rd ,NB,Atlantic region
3.0,2.0,,,Residential,274000.0,457 Route 735 ,NB,Atlantic region
4.0,2.0,1962.0,,Residential,444900.0,Coming Spring 2021 - BDL Quality Homes Ltd - 283 Chatellerault ,NB,Atlantic region
3.0,1.0,1800.0,1.48,Residential,359900.0,788 Portage Vale Rd. ,NB,Atlantic region
,,,,Residential,44500.0,"9720 sq m Sorel Rd, Wayerton, E9E 0A4 ",NB,Atlantic region
4.0,1.0,760.0,,Residential,79900.0,"14 Marconi, St Margarets, E1N 5A9 ",NB,Atlantic region
3.0,2.0,,,Residential,479000.0,34 Nancy Avenue ,NB,Atlantic region
,,1397.0,,Residential,179500.0,725 Route 435 Highway ,NB,Atlantic region
,,,,Residential,119900.0,1120 Route 420 Cassilis ,NB,Atlantic region
,,836.0,,Residential,141000.0,106 Tardy Ave ,NB,Atlantic region
2.0,1.0,686.0,,Residential,74900.0,"11263 Highway 8Blackville, E9B 1Y9 ",NB,Atlantic region
3.0,1.0,1250.0,.605,Residential,168900.0,"6 Spring Street, Port Elgin, NB ",NB,Atlantic region
2.0,1.0,806.0,,Residential,254900.0,"46/50 Haemmerich Lane, Acadieville, E4Y 2W7 ",NB,Atlantic region
3.0,2.0,1423.0,,Residential,304900.0,Coming Spring 2021 - BDL Quality Homes Ltd - 96 Sebastien ,NB,Atlantic region
2.0,1.0,,,Residential,349000.0,466 Milltown Boulevard ,NB,Atlantic region
3.0,1.0,1423.0,,Residential,304900.0,Coming Spring 2021 - BDL Quality Homes Ltd - 277 Chatellerault ,NB,Atlantic region
2.0,2.0,,,Residential,334900.0,652 Royal Oaks Boulevard Model Unit ,NB,Atlantic region
,,390000.0,,Residential,390000.0,"144 Wolf Dr, Cains River, E9B 2H6 ",NB,Atlantic region
2.0,1.0,1170.0,.736,Residential,134900.0,"1801 Route 16, Baie Verte, NB ",NB,Atlantic region
,,,,Residential,60000.0,1.1 Hecta Big Ferry Rd ,NB,Atlantic region
,,,,Residential,159900.0,"3.3 Hec Route 118, Gray Rapids, E9B 1G2 ",NB,Atlantic region
1.0,1.0,,,Residential,79900.0,589 St. David Ridge Road ,NB,Atlantic region
3.0,1.0,1012.0,,Residential,174900.0,25 Reeder Road ,NB,Atlantic region
,,1152.0,,Residential,159900.0,2230 Weldfield Collette ,NB,Atlantic region
3.0,2.0,3424.0,,Residential,239900.0,48 Corey Street ,NB,Atlantic region
,,,,Residential,59900.0,Riverside Dr ,NB,Atlantic region
,,,,Residential,159900.0,"Camp Bettsburg Road, Doaktown ",NB,Atlantic region
2.0,1.0,2328.0,.122,Residential,159900.0,"10 Second Westcock Road, Frosty Hollow, NB ",NB,Atlantic region
,,,,Residential,169900.0,5340 Route 117 ,NB,Atlantic region
1.0,,624.0,3.45,Other,119900.0,56  Lakeshore Drive ,NB,Atlantic region
1.0,,320.0,0.66,Residential,51999.0,35 Morey Brow Road ,NB,Atlantic region
3.0,,,,Residential,194500.0,"81 Bremner Dr, Miramichi ",NB,Atlantic region
4.0,2.0,,,Residential,139000.0,39 Lawrence Road ,NB,Atlantic region
4.0,2.0,2264.0,.302,Residential,195000.0,15 Bridge St. ,NB,Atlantic region
3.0,2.0,1900.0,.255,Residential,539900.0,226 Leopold F Belliveau ,NB,Atlantic region
4.0,1.0,2625.0,.792,Residential,134900.0,"590 Route 16, Point de Bute, NB ",NB,Atlantic region
,,1225.0,,Residential,99800.0,643 Beaverbrook Rd ,NB,Atlantic region
,,768.0,,Residential,54000.0,"60 Schofield Lane, Renous, E9E 2E8 ",NB,Atlantic region
,,,,Residential,99900.0,"198 Northwest Rd, Sunny Corner, E9E 1K8 ",NB,Atlantic region
2.0,2.0,1560.0,,Residential,375000.0,Coming Spring 2021 - ABM Homes Ltd - 108 Marc Court ,NB,Atlantic region
1.0,1.0,900.0,.349,Residential,134900.0,4 Sea Farm Road ,NB,Atlantic region
,,672.0,,Residential,179900.0,6 hec Urquhart Rd ,NB,Atlantic region
,,,,Residential,19900.0,2 Hec. Dan Brook Lane ,NB,Atlantic region
2.0,2.0,1379.0,,Residential,379900.0,Coming Spring 2021 - 360 Degree Homes  - 47 Laforest ,NB,Atlantic region
3.0,2.0,1522.0,,Residential,379900.0,Coming Spring 2021 - BDL Quality Homes Ltd - 50 Guy ,NB,Atlantic region
3.0,1.0,1423.0,,Residential,356000.0,Coming Spring 2021 - ABM Homes Ltd - 107 Marc Court ,NB,Atlantic region
,,2112.0,,Residential,249999.0,248 Duke St ,NB,Atlantic region
2.0,3.0,2802.0,.305,Residential,610000.0,824 Pinewood Road Riverview ,NB,Atlantic region
,,,,Residential,12900.0,30 Deepwood Avenue ,NB,Atlantic region
,,800.0,,Residential,149900.0,80 MacTavish Rd ,NB,Atlantic region
3.0,1.0,1664.0,,Residential,169000.0,302 Route 735 ,NB,Atlantic region
3.0,1.0,,,Residential,229000.0,2475-2477 Route 127 ,NB,Atlantic region
2.0,1.0,1536.0,,Residential,379900.0,Coming Spring 2021 - 360 degree Homes - 91 Dominique ,NB,Atlantic region
,,,,Residential,45000.0,"21 Robertson Brook Road; Brantville, New Brunswick E9H 1M1 ",NB,Atlantic region
,,,,Residential,39900.0,"- Route 11.  Glenelg, E1N 5C7 ",NB,Atlantic region
,,600.0,,Residential,99700.0,"2065 Route 108, Renous, E9E 2N3 ",NB,Atlantic region
,,1080.0,,Residential,229900.0,"465 Williston Dr, Miramichi, E1V 5X8 ",NB,Atlantic region
,,,,Residential,164900.0,"2560 King George Highway. Miramichi, E1V 6W9 ",NB,Atlantic region
3.0,1.0,936.0,ng>4,Residential,169500.0,800 Route 465 ,NB,Atlantic region
,,,,Residential,80000.0,"2299 Route 118; Mckinleyville, E9E 2H7 ",NB,Atlantic region
3.0,21.0,2400.0,.231,Residential,459000.0,756 Route 148 ,NB,Atlantic region
,,,,Residential,99900.0,3204 Sq M Murdock Beach Road ,NB,Atlantic region
,,,,Residential,30000.0,"lot 27 Gulliver St, Miramichi, E1N 3A7 ",NB,Atlantic region
3.0,2.0,,,Residential,149900.0,660 Route 755 ,NB,Atlantic region
3.0,2.0,1141.0,,Residential,199900.0,"326 Halcomb Road\tHalcomb, E9E 1W6 ",NB,Atlantic region
4.0,4.0,4681.0,ng>2,Residential,989900.0,21 Rodeo Way ,NB,Atlantic region
3.0,1.0,1036.0,,Residential,81000.0,5120 Highway 108 Millerton ,NB,Atlantic region
4.0,2.0,2000.0,,Residential,499900.0,"25 Wilson Dr, Miramichi, E1N 4A1 ",NB,Atlantic region
4.0,2.0,4400.0,ng>2,Residential,975000.0,42-46 Burrell Rd. ,NB,Atlantic region
,,1104.0,,Residential,489800.0,2570 King George Highway ,NB,Atlantic region
,,,,Residential,129900.0,261 Main St Blackville ,NB,Atlantic region
,,540.0,,Residential,118498.0,"97 Hambrook Point Rd, Renous, E9E 2P1 ",NB,Atlantic region
,,1261.0,,Residential,69900.0,"279 Northwest Rd, Exmoor, E9E 1L7 ",NB,Atlantic region
,,928.0,,Residential,229900.0,42 Flett St ,NB,Atlantic region
3.0,1.0,1152.0,,Residential,234900.0,244 Ryan St. ,NB,Atlantic region
,,1130.0,,Residential,114900.0,"688 King George Hwy, Miramichi, E1V 1P3 ",NB,Atlantic region
5.0,1.0,1960.0,.223,Residential,69900.0,41 Juniper Road ,NB,Atlantic region
3.0,1.0,4152.0,>1.5,Residential,355555.0,"73 Breau Creek Road, Memramcook, NB ",NB,Atlantic region
2.0,1.0,654.0,.092,Residential,134900.0,28 Copp ,NB,Atlantic region
3.0,1.0,1033.0,,Residential,299900.0,Coming Spring 2021 - 360 degree Homes - 46 Laforest ,NB,Atlantic region
,,1600.0,,Residential,249900.0,11123 Rue Principale ,NB,Atlantic region
4.0,2.0,3426.0,,Residential,329000.0,2372 3 Route ,NB,Atlantic region
4.0,2.0,,,Residential,254900.0,128 Main Street ,NB,Atlantic region
,,,,Residential,49900.0,2680 420 Route ,NB,Atlantic region
,,800.0,,Residential,74900.0,"181 Main St Blackville, New Brunswick ",NB,Atlantic region
,,966.0,,Residential,144500.0,3445 Route 118 ,NB,Atlantic region
4.0,1.0,1232.0,.252,Residential,149900.0,2327 Route 305 ,NB,Atlantic region
,,2562.0,,Residential,249900.0,"62 Schofield Lane, Renous, E9E 2E8 ",NB,Atlantic region
4.0,2.0,,,Residential,139000.0,16 Victoria Street ,NB,Atlantic region
2.0,2.0,,,Residential,469000.0,3576 Route 127 ,NB,Atlantic region
3.0,1.0,920.0,0.48,Other,249000.0,3 Haley Lane ,NB,Atlantic region
3.0,1.0,3426.0,,Residential,205000.0,579 Route 735 ,NB,Atlantic region
,,1245.0,,Residential,249900.0,87 Percy Kelly Dr ,NB,Atlantic region
3.0,1.0,1488.0,,Residential,368000.0,Coming Spring 2021 - ABM Homes Ltd - 109 Marc Court ,NB,Atlantic region
,,,,Residential,649800.0,1189 Beaverbrook Rd ,NB,Atlantic region
,,574.0,,Residential,134900.0,"135 Main St, Doaktown, E9C 1A3 ",NB,Atlantic region
,,722.0,,Residential,74500.0,"898 Hwy 118, Gray Rapids, E9B 1G2 ",NB,Atlantic region
2.0,1.0,917.0,,Residential,149900.0,"73 Hilltop, Hilltop, E9E 1K6 ",NB,Atlantic region
4.0,3.0,3790.0,ng>8,Residential,975000.0,47 Reeder ,NB,Atlantic region
,,813.0,,Residential,135000.0,2292 Route 420 Hwy ,NB,Atlantic region
3.0,2.0,2500.0,0.43,Residential,309000.0,16 Elm Street ,NB,Atlantic region
,,,,Residential,135000.0,Quarry Road ,NB,Atlantic region
,,,,Residential,109000.0,94-1 Route 108 ,NB,Atlantic region
3.0,1.0,1152.0,g>32,Residential,299000.0,"178 Duguay Point Road, Shemogue, NB ",NB,Atlantic region
,,1000.0,,Residential,115000.0,"18 Centrale St, Rogersville, E4Y 0A4 ",NB,Atlantic region
4.0,2.0,237.0,,Residential,229000.0,25 Victoria Street ,NB,Atlantic region
,,,,Residential,97500.0,60/62 Queensway ,NB,Atlantic region
,,,,Other,128500.0,DIGDEGUASH LAKE ,NB,Atlantic region
,,,,Residential,62500.0,950 Route 772 ,NB,Atlantic region
,,,,Residential,13900.0,74-5 Jacqueline Dr. lot ,NB,Atlantic region
,,,,Residential,329900.0,614 Wellington St. Miramichi ,NB,Atlantic region
,,1766.0,,Residential,299900.0,72-74 Tweedie St ,NB,Atlantic region
2.0,1.0,,,Residential,199900.0,420 Upper Towerhill Road ,NB,Atlantic region
,,,,Residential,54900.0,"380 Halcomb RdHalcomb, E9E 1W6 ",NB,Atlantic region
5.0,1.0,2100.0,0.31,Residential,139900.0,2511 Route 774 ,NB,Atlantic region
4.0,1.0,1178.0,.999,Residential,265000.0,45 Llangollen Rd ,NB,Atlantic region
3.0,1.0,1336.0,,Residential,179900.0,"961 Royal Road, Memramcook, NB ",NB,Atlantic region
,,,,Residential,45000.0,Sorel Rd ,NB,Atlantic region
,5.0,10800.0,.319,Residential,1200000.0,"131 Main Street, Sackville, NB ",NB,Atlantic region
,,,,Residential,129900.0,9350 sqm Point Aux Carr Road ,NB,Atlantic region
4.0,1.0,840.0,,Residential,119900.0,22 Island View Dr ,NB,Atlantic region
,,,,Residential,109900.0,"94-1 Route 108; Renous, New Brunswick ",NB,Atlantic region
,,5688.0,,Residential,14860.0,- O'Keefe Rd ,NB,Atlantic region
,,701.0,,Residential,169500.0,"168 Brown Rd Miramichi, E1V 3L3 ",NB,Atlantic region
3.0,2.0,1500.0,>2.5,Residential,449900.0,85 Mollins Rd. ,NB,Atlantic region
4.0,3.0,1522.0,,Residential,599900.0,79 Sebastien ,NB,Atlantic region
3.0,2.0,,,Residential,429900.0,14 Moran Lane ,NB,Atlantic region
4.0,2.0,,,Residential,89500.0,151 Union Street ,NB,Atlantic region
4.0,3.0,,,Residential,799000.0,336 Ledge Road ,NB,Atlantic region
,,968.0,,Residential,69900.0,74 Main St ,NB,Atlantic region
3.0,2.0,,,Residential,574900.0,2724 Route 148 ,NB,Atlantic region
2.0,1.0,970.0,3.38,Residential,254900.0,19 Hannah Road ,NB,Atlantic region
3.0,1.0,1246.0,,Residential,299900.0,Coming Spring 2021 - ABM Homes Ltd - 97 Marc Court ,NB,Atlantic region
,,,,Residential,59900.0,Rte 118 Doyles Brook ,NB,Atlantic region
2.0,1.0,,,Residential,165000.0,13 Bates Road ,NB,Atlantic region
,,2112.0,,Residential,259800.0,"248 Duke St Miramichi, E1N 1J8 ",NB,Atlantic region
,,900.0,,Residential,114900.0,"4000 sqm MacLaggan Dr, Blackville ",NB,Atlantic region
3.0,2.0,,,Residential,439000.0,16 Stanley Oliver Road ,NB,Atlantic region
4.0,4.0,,,Residential,519900.0,39 & 44 Pine Street ,NB,Atlantic region
3.0,4.0,2288.0,,Residential,650000.0,149 MacLean Crossroad ,NB,Atlantic region
3.0,1.0,1736.0,0.71,Residential,139900.0,33 Richardson Road ,NB,Atlantic region
3.0,2.0,,,Residential,229900.0,3006 Woodstock Road ,NB,Atlantic region
4.0,2.0,2100.0,1.01,Single,429000.0,12 Krista Drive ,NB,Atlantic region
5.0,3.0,3392.0,,Single,664500.0,415 Vanier ,NB,Atlantic region
6.0,3.0,,.378,Single,345000.0,38 Belair ,NB,Atlantic region
4.0,1.0,1352.0,ng>1,Single,149900.0,13 Warren Road ,NB,Atlantic region
4.0,3.0,1570.0,>1.7,Single,319900.0,712 South Napan Road ,NB,Atlantic region
5.0,2.0,,,Single,279000.0,55 Sheriff Street ,NB,Atlantic region
4.0,3.0,3857.0,,Single,599000.0,1922 Route 106 ,NB,Atlantic region
3.0,1.0,,.371,Single,169900.0,18 Kennedy Lane ,NB,Atlantic region
3.0,1.0,,>1.4,Single,189900.0,695 Cumberland Point Road ,NB,Atlantic region
4.0,1.0,1360.0,0.42,Single,109000.0,1197 Boulevard de la Mer ,NB,Atlantic region
2.0,2.0,1080.0,,Single,269900.0,617 Latour ST ,NB,Atlantic region
4.0,4.0,1690.0,,Single,439000.0,12 Solaire Passage ,NB,Atlantic region
2.0,2.0,960.0,,Single,239000.0,29 Westwood DR ,NB,Atlantic region
2.0,2.0,,.302,Single,299000.0,361 McCormick Street ,NB,Atlantic region
5.0,3.0,2574.0,,Single,349000.0,3367 Route 134 ,NB,Atlantic region
3.0,2.0,,,Single,49900.0,604 Charleston Road ,NB,Atlantic region
5.0,2.0,,0.29,Single,289900.0,56 Islandview Drive ,NB,Atlantic region
5.0,3.0,3319.0,.423,Single,589900.0,94 Mataya Drive ,NB,Atlantic region
4.0,2.0,,.255,Single,179900.0,4682 Juniper Road ,NB,Atlantic region
5.0,2.0,1224.0,,Single,399900.0,202 Moulin ST ,NB,Atlantic region
4.0,1.0,,.238,Single,129900.0,46 Mechanic Street ,NB,Atlantic region
3.0,2.0,,.374,Single,385000.0,9 Whitetail Lane ,NB,Atlantic region
5.0,2.0,,.204,Single,314900.0,23 Amberwood Lane ,NB,Atlantic region
3.0,2.0,1350.0,,Single,284900.0,1033 Rte 525 ,NB,Atlantic region
5.0,7.0,,.404,Single,259900.0,54 Broad Street ,NB,Atlantic region
5.0,4.0,4601.0,1.47,Single,624900.0,69 Valleyview Crescent ,NB,Atlantic region
3.0,1.0,1500.0,.181,Single,239900.0,37 Brookview Crescent ,NB,Atlantic region
4.0,2.0,1728.0,.312,Single,115000.0,21 Pleasant Street ,NB,Atlantic region
3.0,2.0,2500.0,9.46,Single,799900.0,245 Hunter Road ,NB,Atlantic region
3.0,2.0,,.594,Single,445000.0,289 Point Road ,NB,Atlantic region
1.0,1.0,608.0,>6.5,Single,169900.0,3270 Route 440 ,NB,Atlantic region
4.0,3.0,2360.0,0.37,Single,499000.0,7 Crestline Road ,NB,Atlantic region
3.0,2.0,,.344,Single,289900.0,37 Millican ,NB,Atlantic region
2.0,2.0,1689.0,,Single,219000.0,40 Winter ,NB,Atlantic region
4.0,,1240.0,,Single,44900.0,4972 Main ST ,NB,Atlantic region
4.0,2.0,1430.0,.026,Single,359000.0,182 Lakeside DR ,NB,Atlantic region
1.0,3.0,,,Single,79000.0,198 Victoria Street ,NB,Atlantic region
2.0,1.0,720.0,1.01,Single,49000.0,2 Dubé Road ,NB,Atlantic region
6.0,3.0,,.148,Single,299900.0,2310 Route 620 ,NB,Atlantic region
3.0,1.0,,>3.2,Single,104900.0,1150 Route 616 ,NB,Atlantic region
3.0,2.0,,>1.5,Single,149900.0,51 Manor Road ,NB,Atlantic region
4.0,2.0,,.657,Single,399900.0,116 French Village Road ,NB,Atlantic region
3.0,1.0,1232.0,,Single,259900.0,23 Angus DR ,NB,Atlantic region
5.0,3.0,1250.0,,Single,275000.0,67 Green Briar ,NB,Atlantic region
3.0,3.0,,1.83,Single,675000.0,29 Lakeview Lane ,NB,Atlantic region
4.0,2.0,,0.18,Single,234900.0,6 Primrose Avenue ,NB,Atlantic region
3.0,1.0,970.0,,Single,244900.0,101 Morningside DR ,NB,Atlantic region
6.0,2.0,,0.24,Single,199500.0,60-62 Elm Park ,NB,Atlantic region
2.0,1.0,782.0,,Single,137500.0,33 Macaleese Unit 37,NB,Atlantic region
2.0,1.0,936.0,,Single,220000.0,80 Islandview Beach RD ,NB,Atlantic region
1.0,1.0,1150.0,,Single,299000.0,800 Gorge RD ,NB,Atlantic region
2.0,2.0,,.107,Single,164900.0,355 Red Bridge Road ,NB,Atlantic region
3.0,2.0,,1.08,Single,279900.0,2264 Route 760 ,NB,Atlantic region
3.0,1.0,1072.0,,Single,89900.0,6 Carouge ST ,NB,Atlantic region
3.0,2.0,748.0,,Single,189900.0,58 Jeannette ,NB,Atlantic region
3.0,1.0,,.086,Single,159900.0,64 Woolastook Drive ,NB,Atlantic region
4.0,3.0,2788.0,>1.1,Single,999999.0,7 Katy's Lane ,NB,Atlantic region
3.0,3.0,,,Single,169900.0,364 Main Street ,NB,Atlantic region
3.0,3.0,,.254,Single,649000.0,38 Jordan Street ,NB,Atlantic region
7.0,7.0,,.625,Single,649900.0,357 Dufferin Row ,NB,Atlantic region
3.0,2.0,,0.31,Single,169900.0,1069 Woodland ,NB,Atlantic region
2.0,1.0,1040.0,,Single,259900.0,3639 Route 134 ,NB,Atlantic region
2.0,2.0,,>6.9,Single,185000.0,208 des Acadiens Boulevard ,NB,Atlantic region
3.0,1.0,,.115,Single,149900.0,271 Mount Pleasant Ave E ,NB,Atlantic region
3.0,2.0,1800.0,,Single,359900.0,106 L'Acayen ,NB,Atlantic region
2.0,1.0,660.0,,Single,229000.0,110 York ST ,NB,Atlantic region
5.0,3.0,2140.0,,Single,359900.0,275 Memramcook East RD ,NB,Atlantic region
5.0,2.0,1400.0,g>10,Single,139900.0,10722 Route 10 ,NB,Atlantic region
3.0,2.0,,>4.1,Single,139000.0,1342 Grattan Road ,NB,Atlantic region
3.0,2.0,,0.04,Single,125000.0,386 Molson Avenue ,NB,Atlantic region
